seed_id,text,label
56,"hi, eye is red and painful with blurred vision and i am worried",HIGH
56,hello doctor eye is red and painful with blurred vision,HIGH
56,i am experiencing eye is red and painful with blurred vision,HIGH
57,spreading red skin around a wound with fever,HIGH
57,i have spreading red skin around a wound with fever,HIGH
57,"doctor, spreading red skin around a wound with fever",HIGH
57,spreading red skin around a wound with fever. what should i do,HIGH
57,spreading red skin around a wound with fever. please advise,HIGH
57,"hi, spreading red skin around a wound with fever and i am worried",HIGH
57,hello doctor spreading red skin around a wound with fever,HIGH
57,i am experiencing spreading red skin around a wound with fever,HIGH
58,severe testicular pain that started a few hours ago,HIGH
58,i have severe testicular pain that started a few hours ago,HIGH
58,"doctor, severe testicular pain that started a few hours ago",HIGH
58,severe testicular pain that started a few hours ago. what should i do,HIGH
58,severe testicular pain that started a few hours ago. please advise,HIGH
58,"hi, severe testicular pain that started a few hours ago and i am worried",HIGH
58,hello doctor severe testicular pain that started a few hours ago,HIGH
58,i am experiencing severe testicular pain that started a few hours ago,HIGH
59,i am on blood thinners and fell down the stairs,HIGH
59,i have i am on blood thinners and fell down the stairs,HIGH
59,"doctor, i am on blood thinners and fell down the stairs",HIGH
59,i am on blood thinners and fell down the stairs. what should i do,HIGH
59,i am on blood thinners and fell down the stairs. please advise,HIGH
59,"hi, i am on blood thinners and fell down the stairs and i am worried",HIGH
59,hello doctor i am on blood thinners and fell down the stairs,HIGH
59,i am experiencing i am on blood thinners and fell down the stairs,HIGH
60,severe ear pain with discharge and fever,HIGH
60,i have severe ear pain with discharge and fever,HIGH
60,"doctor, severe ear pain with discharge and fever",HIGH
60,severe ear pain with discharge and fever. what should i do,HIGH
60,severe ear pain with discharge and fever. please advise,HIGH
60,"hi, severe ear pain with discharge and fever and i am worried",HIGH
60,hello doctor severe ear pain with discharge and fever,HIGH
60,i am experiencing severe ear pain with discharge and fever,HIGH
61,i am 68 and my ankles have swollen and i get breathless lying down,HIGH
61,i have i am 68 and my ankles have swollen and i get breathless lying down,HIGH
61,"doctor, i am 68 and my ankles have swollen and i get breathless lying down",HIGH
61,i am 68 and my ankles have swollen and i get breathless lying down. what should i do,HIGH
61,i am 68 and my ankles have swollen and i get breathless lying down. please advise,HIGH
61,"hi, i am 68 and my ankles have swollen and i get breathless lying down and i am worried",HIGH
61,hello doctor i am 68 and my ankles have swollen and i get breathless lying down,HIGH
61,i am experiencing i am 68 and my ankles have swollen and i get breathless lying down,HIGH
62,unable to keep any food down after chemotherapy,HIGH
62,i have unable to keep any food down after chemotherapy,HIGH
62,"doctor, unable to keep any food down after chemotherapy",HIGH
62,unable to keep any food down after chemotherapy. what should i do,HIGH
62,unable to keep any food down after chemotherapy. please advise,HIGH
62,"hi, unable to keep any food down after chemotherapy and i am worried",HIGH
62,hello doctor unable to keep any food down after chemotherapy,HIGH
62,i am experiencing unable to keep any food down after chemotherapy,HIGH
63,sudden severe back pain and i cannot pass urine properly,HIGH
63,i have sudden severe back pain and i cannot pass urine properly,HIGH
63,"doctor, sudden severe back pain and i cannot pass urine properly",HIGH
63,sudden severe back pain and i cannot pass urine properly. what should i do,HIGH
63,sudden severe back pain and i cannot pass urine properly. please advise,HIGH
63,"hi, sudden severe back pain and i cannot pass urine properly and i am worried",HIGH
63,hello doctor sudden severe back pain and i cannot pass urine properly,HIGH
63,i am experiencing sudden severe back pain and i cannot pass urine properly,HIGH
64,high fever with a rash that does not fade when pressed,HIGH
64,i have high fever with a rash that does not fade when pressed,HIGH
64,"doctor, high fever with a rash that does not fade when pressed",HIGH
64,high fever with a rash that does not fade when pressed. what should i do,HIGH
64,high fever with a rash that does not fade when pressed. please advise,HIGH
64,"hi, high fever with a rash that does not fade when pressed and i am worried",HIGH
64,hello doctor high fever with a rash that does not fade when pressed,HIGH
64,i am experiencing high fever with a rash that does not fade when pressed,HIGH
65,i am 80 and became more confused than usual today,HIGH
65,i have i am 80 and became more confused than usual today,HIGH
65,"doctor, i am 80 and became more confused than usual today",HIGH
65,i am 80 and became more confused than usual today. what should i do,HIGH
65,i am 80 and became more confused than usual today. please advise,HIGH
65,"hi, i am 80 and became more confused than usual today and i am worried",HIGH
65,hello doctor i am 80 and became more confused than usual today,HIGH
65,i am experiencing i am 80 and became more confused than usual today,HIGH
66,bad headache with vomiting and my vision is doubled,HIGH
66,i have bad headache with vomiting and my vision is doubled,HIGH
66,"doctor, bad headache with vomiting and my vision is doubled",HIGH
66,bad headache with vomiting and my vision is doubled. what should i do,HIGH
66,bad headache with vomiting and my vision is doubled. please advise,HIGH
66,"hi, bad headache with vomiting and my vision is doubled and i am worried",HIGH
66,hello doctor bad headache with vomiting and my vision is doubled,HIGH
66,i am experiencing bad headache with vomiting and my vision is doubled,HIGH
67,infant of six weeks with fever,HIGH
67,i have infant of six weeks with fever,HIGH
67,"doctor, infant of six weeks with fever",HIGH
67,infant of six weeks with fever. what should i do,HIGH
67,infant of six weeks with fever. please advise,HIGH
67,"hi, infant of six weeks with fever and i am worried",HIGH
67,hello doctor infant of six weeks with fever,HIGH
67,i am experiencing infant of six weeks with fever,HIGH
68,i am asthmatic and my inhaler is not helping much today,HIGH
68,i have i am asthmatic and my inhaler is not helping much today,HIGH
68,"doctor, i am asthmatic and my inhaler is not helping much today",HIGH
68,i am asthmatic and my inhaler is not helping much today. what should i do,HIGH
68,i am asthmatic and my inhaler is not helping much today. please advise,HIGH
68,"hi, i am asthmatic and my inhaler is not helping much today and i am worried",HIGH
68,hello doctor i am asthmatic and my inhaler is not helping much today,HIGH
68,i am experiencing i am asthmatic and my inhaler is not helping much today,HIGH
69,fever for five days and now i feel breathless when walking,HIGH
69,i have fever for five days and now i feel breathless when walking,HIGH
69,"doctor, fever for five days and now i feel breathless when walking",HIGH
69,fever for five days and now i feel breathless when walking. what should i do,HIGH
69,fever for five days and now i feel breathless when walking. please advise,HIGH
69,"hi, fever for five days and now i feel breathless when walking and i am worried",HIGH
69,hello doctor fever for five days and now i feel breathless when walking,HIGH
69,i am experiencing fever for five days and now i feel breathless when walking,HIGH
70,i am 74 with a bad cough and my oxygen reading is low,HIGH
70,i have i am 74 with a bad cough and my oxygen reading is low,HIGH
70,"doctor, i am 74 with a bad cough and my oxygen reading is low",HIGH
70,i am 74 with a bad cough and my oxygen reading is low. what should i do,HIGH
70,i am 74 with a bad cough and my oxygen reading is low. please advise,HIGH
70,"hi, i am 74 with a bad cough and my oxygen reading is low and i am worried",HIGH
70,hello doctor i am 74 with a bad cough and my oxygen reading is low,HIGH
70,i am experiencing i am 74 with a bad cough and my oxygen reading is low,HIGH
71,severe pain and swelling in my hand after a dog bite yesterday,HIGH
71,i have severe pain and swelling in my hand after a dog bite yesterday,HIGH
71,"doctor, severe pain and swelling in my hand after a dog bite yesterday",HIGH
71,severe pain and swelling in my hand after a dog bite yesterday. what should i do,HIGH
71,severe pain and swelling in my hand after a dog bite yesterday. please advise,HIGH
71,"hi, severe pain and swelling in my hand after a dog bite yesterday and i am worried",HIGH
71,hello doctor severe pain and swelling in my hand after a dog bite yesterday,HIGH
71,i am experiencing severe pain and swelling in my hand after a dog bite yesterday,HIGH
72,jaundice with yellow eyes and dark urine since two days,HIGH
72,i have jaundice with yellow eyes and dark urine since two days,HIGH
72,"doctor, jaundice with yellow eyes and dark urine since two days",HIGH
72,jaundice with yellow eyes and dark urine since two days. what should i do,HIGH
72,jaundice with yellow eyes and dark urine since two days. please advise,HIGH
72,"hi, jaundice with yellow eyes and dark urine since two days and i am worried",HIGH
72,hello doctor jaundice with yellow eyes and dark urine since two days,HIGH
72,i am experiencing jaundice with yellow eyes and dark urine since two days,HIGH
73,i am pregnant with a bad headache and swollen hands,HIGH
73,i have i am pregnant with a bad headache and swollen hands,HIGH
73,"doctor, i am pregnant with a bad headache and swollen hands",HIGH
73,i am pregnant with a bad headache and swollen hands. what should i do,HIGH
73,i am pregnant with a bad headache and swollen hands. please advise,HIGH
73,"hi, i am pregnant with a bad headache and swollen hands and i am worried",HIGH
73,hello doctor i am pregnant with a bad headache and swollen hands,HIGH
73,i am experiencing i am pregnant with a bad headache and swollen hands,HIGH
74,my wound from surgery is opening and leaking fluid,HIGH
74,i have my wound from surgery is opening and leaking fluid,HIGH
74,"doctor, my wound from surgery is opening and leaking fluid",HIGH
74,my wound from surgery is opening and leaking fluid. what should i do,HIGH
74,my wound from surgery is opening and leaking fluid. please advise,HIGH
74,"hi, my wound from surgery is opening and leaking fluid and i am worried",HIGH
74,hello doctor my wound from surgery is opening and leaking fluid,HIGH
74,i am experiencing my wound from surgery is opening and leaking fluid,HIGH
75,severe vomiting for a day and i have not passed urine since morning,HIGH
75,i have severe vomiting for a day and i have not passed urine since morning,HIGH
75,"doctor, severe vomiting for a day and i have not passed urine since morning",HIGH
75,severe vomiting for a day and i have not passed urine since morning. what should i do,HIGH
75,severe vomiting for a day and i have not passed urine since morning. please advise,HIGH
75,"hi, severe vomiting for a day and i have not passed urine since morning and i am worried",HIGH
75,hello doctor severe vomiting for a day and i have not passed urine since morning,HIGH
75,i am experiencing severe vomiting for a day and i have not passed urine since morning,HIGH
76,i have kidney disease and my legs have swollen suddenly,HIGH
76,i have i have kidney disease and my legs have swollen suddenly,HIGH
76,"doctor, i have kidney disease and my legs have swollen suddenly",HIGH
76,i have kidney disease and my legs have swollen suddenly. what should i do,HIGH
76,i have kidney disease and my legs have swollen suddenly. please advise,HIGH
76,"hi, i have kidney disease and my legs have swollen suddenly and i am worried",HIGH
76,hello doctor i have kidney disease and my legs have swollen suddenly,HIGH
76,i am experiencing i have kidney disease and my legs have swollen suddenly,HIGH
77,a lump in my breast that has grown quickly this month,HIGH
77,i have a lump in my breast that has grown quickly this month,HIGH
77,"doctor, a lump in my breast that has grown quickly this month",HIGH
77,a lump in my breast that has grown quickly this month. what should i do,HIGH
77,a lump in my breast that has grown quickly this month. please advise,HIGH
77,"hi, a lump in my breast that has grown quickly this month and i am worried",HIGH
77,hello doctor a lump in my breast that has grown quickly this month,HIGH
77,i am experiencing a lump in my breast that has grown quickly this month,HIGH
78,i am 66 and had a brief episode where i could not speak,HIGH
78,i have i am 66 and had a brief episode where i could not speak,HIGH
78,"doctor, i am 66 and had a brief episode where i could not speak",HIGH
78,i am 66 and had a brief episode where i could not speak. what should i do,HIGH
78,i am 66 and had a brief episode where i could not speak. please advise,HIGH
78,"hi, i am 66 and had a brief episode where i could not speak and i am worried",HIGH
78,hello doctor i am 66 and had a brief episode where i could not speak,HIGH
78,i am experiencing i am 66 and had a brief episode where i could not speak,HIGH
79,my blood pressure reading is 190 over 110 and i feel unwell,HIGH
79,i have my blood pressure reading is 190 over 110 and i feel unwell,HIGH
79,"doctor, my blood pressure reading is 190 over 110 and i feel unwell",HIGH
79,my blood pressure reading is 190 over 110 and i feel unwell. what should i do,HIGH
79,my blood pressure reading is 190 over 110 and i feel unwell. please advise,HIGH
79,"hi, my blood pressure reading is 190 over 110 and i feel unwell and i am worried",HIGH
79,hello doctor my blood pressure reading is 190 over 110 and i feel unwell,HIGH
79,i am experiencing my blood pressure reading is 190 over 110 and i feel unwell,HIGH
80,dry cough that has lasted six days and is not improving,MODERATE
80,i have dry cough that has lasted six days and is not improving,MODERATE
80,"doctor, dry cough that has lasted six days and is not improving",MODERATE
80,dry cough that has lasted six days and is not improving. what should i do,MODERATE
80,dry cough that has lasted six days and is not improving. please advise,MODERATE
80,"hi, dry cough that has lasted six days and is not improving and i am worried",MODERATE
80,hello doctor dry cough that has lasted six days and is not improving,MODERATE
80,i am experiencing dry cough that has lasted six days and is not improving,MODERATE
81,"fever, cough, body ache and fatigue for three days",MODERATE
81,"i have fever, cough, body ache and fatigue for three days",MODERATE
81,"doctor, fever, cough, body ache and fatigue for three days",MODERATE
81,"fever, cough, body ache and fatigue for three days. what should i do",MODERATE
81,"fever, cough, body ache and fatigue for three days. please advise",MODERATE
81,"hi, fever, cough, body ache and fatigue for three days and i am worried",MODERATE
81,"hello doctor fever, cough, body ache and fatigue for three days",MODERATE
81,"i am experiencing fever, cough, body ache and fatigue for three days",MODERATE
82,"cold, fever and headache for seven days",MODERATE
82,"i have cold, fever and headache for seven days",MODERATE
82,"doctor, cold, fever and headache for seven days",MODERATE
82,"cold, fever and headache for seven days. what should i do",MODERATE
82,"cold, fever and headache for seven days. please advise",MODERATE
82,"hi, cold, fever and headache for seven days and i am worried",MODERATE
82,"hello doctor cold, fever and headache for seven days",MODERATE
82,"i am experiencing cold, fever and headache for seven days",MODERATE
83,sore throat with difficulty swallowing solid food for four days,MODERATE
83,i have sore throat with difficulty swallowing solid food for four days,MODERATE
83,"doctor, sore throat with difficulty swallowing solid food for four days",MODERATE
83,sore throat with difficulty swallowing solid food for four days. what should i do,MODERATE
83,sore throat with difficulty swallowing solid food for four days. please advise,MODERATE
83,"hi, sore throat with difficulty swallowing solid food for four days and i am worried",MODERATE
83,hello doctor sore throat with difficulty swallowing solid food for four days,MODERATE
83,i am experiencing sore throat with difficulty swallowing solid food for four days,MODERATE
84,headache almost every day for two weeks,MODERATE
84,i have headache almost every day for two weeks,MODERATE
84,"doctor, headache almost every day for two weeks",MODERATE
84,headache almost every day for two weeks. what should i do,MODERATE
84,headache almost every day for two weeks. please advise,MODERATE
84,"hi, headache almost every day for two weeks and i am worried",MODERATE
84,hello doctor headache almost every day for two weeks,MODERATE
84,i am experiencing headache almost every day for two weeks,MODERATE
85,stomach pain and loose motions for four days,MODERATE
85,i have stomach pain and loose motions for four days,MODERATE
85,"doctor, stomach pain and loose motions for four days",MODERATE
85,stomach pain and loose motions for four days. what should i do,MODERATE
85,stomach pain and loose motions for four days. please advise,MODERATE
85,"hi, stomach pain and loose motions for four days and i am worried",MODERATE
85,hello doctor stomach pain and loose motions for four days,MODERATE
85,i am experiencing stomach pain and loose motions for four days,MODERATE
86,burning while passing urine for three days,MODERATE
86,i have burning while passing urine for three days,MODERATE
86,"doctor, burning while passing urine for three days",MODERATE
86,burning while passing urine for three days. what should i do,MODERATE
86,burning while passing urine for three days. please advise,MODERATE
86,"hi, burning while passing urine for three days and i am worried",MODERATE
86,hello doctor burning while passing urine for three days,MODERATE
86,i am experiencing burning while passing urine for three days,MODERATE
87,itchy rash on both arms spreading slowly over a week,MODERATE
87,i have itchy rash on both arms spreading slowly over a week,MODERATE
87,"doctor, itchy rash on both arms spreading slowly over a week",MODERATE
87,itchy rash on both arms spreading slowly over a week. what should i do,MODERATE
87,itchy rash on both arms spreading slowly over a week. please advise,MODERATE
87,"hi, itchy rash on both arms spreading slowly over a week and i am worried",MODERATE
87,hello doctor itchy rash on both arms spreading slowly over a week,MODERATE
87,i am experiencing itchy rash on both arms spreading slowly over a week,MODERATE
88,lower back pain for ten days after lifting weights,MODERATE
88,i have lower back pain for ten days after lifting weights,MODERATE
88,"doctor, lower back pain for ten days after lifting weights",MODERATE
88,lower back pain for ten days after lifting weights. what should i do,MODERATE
88,lower back pain for ten days after lifting weights. please advise,MODERATE
88,"hi, lower back pain for ten days after lifting weights and i am worried",MODERATE
88,hello doctor lower back pain for ten days after lifting weights,MODERATE
88,i am experiencing lower back pain for ten days after lifting weights,MODERATE
89,knee pain and swelling for a week after a fall,MODERATE
89,i have knee pain and swelling for a week after a fall,MODERATE
89,"doctor, knee pain and swelling for a week after a fall",MODERATE
89,knee pain and swelling for a week after a fall. what should i do,MODERATE
89,knee pain and swelling for a week after a fall. please advise,MODERATE
89,"hi, knee pain and swelling for a week after a fall and i am worried",MODERATE
89,hello doctor knee pain and swelling for a week after a fall,MODERATE
89,i am experiencing knee pain and swelling for a week after a fall,MODERATE
90,ear blocked with mild pain for five days,MODERATE
90,i have ear blocked with mild pain for five days,MODERATE
90,"doctor, ear blocked with mild pain for five days",MODERATE
90,ear blocked with mild pain for five days. what should i do,MODERATE
90,ear blocked with mild pain for five days. please advise,MODERATE
90,"hi, ear blocked with mild pain for five days and i am worried",MODERATE
90,hello doctor ear blocked with mild pain for five days,MODERATE
90,i am experiencing ear blocked with mild pain for five days,MODERATE
91,acidity and chest burning after meals for two weeks,MODERATE
91,i have acidity and chest burning after meals for two weeks,MODERATE
91,"doctor, acidity and chest burning after meals for two weeks",MODERATE
91,acidity and chest burning after meals for two weeks. what should i do,MODERATE
91,acidity and chest burning after meals for two weeks. please advise,MODERATE
91,"hi, acidity and chest burning after meals for two weeks and i am worried",MODERATE
91,hello doctor acidity and chest burning after meals for two weeks,MODERATE
91,i am experiencing acidity and chest burning after meals for two weeks,MODERATE
92,dizziness on standing up for the past week,MODERATE
92,i have dizziness on standing up for the past week,MODERATE
92,"doctor, dizziness on standing up for the past week",MODERATE
92,dizziness on standing up for the past week. what should i do,MODERATE
92,dizziness on standing up for the past week. please advise,MODERATE
92,"hi, dizziness on standing up for the past week and i am worried",MODERATE
92,hello doctor dizziness on standing up for the past week,MODERATE
92,i am experiencing dizziness on standing up for the past week,MODERATE
93,hair fall increasing for the last three months,MODERATE
93,i have hair fall increasing for the last three months,MODERATE
93,"doctor, hair fall increasing for the last three months",MODERATE
93,hair fall increasing for the last three months. what should i do,MODERATE
93,hair fall increasing for the last three months. please advise,MODERATE
93,"hi, hair fall increasing for the last three months and i am worried",MODERATE
93,hello doctor hair fall increasing for the last three months,MODERATE
93,i am experiencing hair fall increasing for the last three months,MODERATE
94,mouth ulcers that keep coming back for a month,MODERATE
94,i have mouth ulcers that keep coming back for a month,MODERATE
94,"doctor, mouth ulcers that keep coming back for a month",MODERATE
94,mouth ulcers that keep coming back for a month. what should i do,MODERATE
94,mouth ulcers that keep coming back for a month. please advise,MODERATE
94,"hi, mouth ulcers that keep coming back for a month and i am worried",MODERATE
94,hello doctor mouth ulcers that keep coming back for a month,MODERATE
94,i am experiencing mouth ulcers that keep coming back for a month,MODERATE
95,toothache for four days that worsens at night,MODERATE
95,i have toothache for four days that worsens at night,MODERATE
95,"doctor, toothache for four days that worsens at night",MODERATE
95,toothache for four days that worsens at night. what should i do,MODERATE
95,toothache for four days that worsens at night. please advise,MODERATE
95,"hi, toothache for four days that worsens at night and i am worried",MODERATE
95,hello doctor toothache for four days that worsens at night,MODERATE
95,i am experiencing toothache for four days that worsens at night,MODERATE
96,irregular periods for the last four months,MODERATE
96,i have irregular periods for the last four months,MODERATE
96,"doctor, irregular periods for the last four months",MODERATE
96,irregular periods for the last four months. what should i do,MODERATE
96,irregular periods for the last four months. please advise,MODERATE
96,"hi, irregular periods for the last four months and i am worried",MODERATE
96,hello doctor irregular periods for the last four months,MODERATE
96,i am experiencing irregular periods for the last four months,MODERATE
97,cannot sleep properly for three weeks and feel anxious,MODERATE
97,i have cannot sleep properly for three weeks and feel anxious,MODERATE
97,"doctor, cannot sleep properly for three weeks and feel anxious",MODERATE
97,cannot sleep properly for three weeks and feel anxious. what should i do,MODERATE
97,cannot sleep properly for three weeks and feel anxious. please advise,MODERATE
97,"hi, cannot sleep properly for three weeks and feel anxious and i am worried",MODERATE
97,hello doctor cannot sleep properly for three weeks and feel anxious,MODERATE
97,i am experiencing cannot sleep properly for three weeks and feel anxious,MODERATE
98,weight loss of four kilos over two months without trying,MODERATE
98,i have weight loss of four kilos over two months without trying,MODERATE
98,"doctor, weight loss of four kilos over two months without trying",MODERATE
98,weight loss of four kilos over two months without trying. what should i do,MODERATE
98,weight loss of four kilos over two months without trying. please advise,MODERATE
98,"hi, weight loss of four kilos over two months without trying and i am worried",MODERATE
98,hello doctor weight loss of four kilos over two months without trying,MODERATE
98,i am experiencing weight loss of four kilos over two months without trying,MODERATE
99,swollen gums that bleed when brushing for two weeks,MODERATE
99,i have swollen gums that bleed when brushing for two weeks,MODERATE
99,"doctor, swollen gums that bleed when brushing for two weeks",MODERATE
99,swollen gums that bleed when brushing for two weeks. what should i do,MODERATE
99,swollen gums that bleed when brushing for two weeks. please advise,MODERATE
99,"hi, swollen gums that bleed when brushing for two weeks and i am worried",MODERATE
99,hello doctor swollen gums that bleed when brushing for two weeks,MODERATE
99,i am experiencing swollen gums that bleed when brushing for two weeks,MODERATE
100,persistent tiredness for a month even after resting,MODERATE
100,i have persistent tiredness for a month even after resting,MODERATE
100,"doctor, persistent tiredness for a month even after resting",MODERATE
100,persistent tiredness for a month even after resting. what should i do,MODERATE
100,persistent tiredness for a month even after resting. please advise,MODERATE
100,"hi, persistent tiredness for a month even after resting and i am worried",MODERATE
100,hello doctor persistent tiredness for a month even after resting,MODERATE
100,i am experiencing persistent tiredness for a month even after resting,MODERATE
101,recurring pimples with painful boils for six weeks,MODERATE
101,i have recurring pimples with painful boils for six weeks,MODERATE
101,"doctor, recurring pimples with painful boils for six weeks",MODERATE
101,recurring pimples with painful boils for six weeks. what should i do,MODERATE
101,recurring pimples with painful boils for six weeks. please advise,MODERATE
101,"hi, recurring pimples with painful boils for six weeks and i am worried",MODERATE
101,hello doctor recurring pimples with painful boils for six weeks,MODERATE
101,i am experiencing recurring pimples with painful boils for six weeks,MODERATE
102,joint pain in fingers every morning for a month,MODERATE
102,i have joint pain in fingers every morning for a month,MODERATE
102,"doctor, joint pain in fingers every morning for a month",MODERATE
102,joint pain in fingers every morning for a month. what should i do,MODERATE
102,joint pain in fingers every morning for a month. please advise,MODERATE
102,"hi, joint pain in fingers every morning for a month and i am worried",MODERATE
102,hello doctor joint pain in fingers every morning for a month,MODERATE
102,i am experiencing joint pain in fingers every morning for a month,MODERATE
103,blurred vision when reading for the last two weeks,MODERATE
103,i have blurred vision when reading for the last two weeks,MODERATE
103,"doctor, blurred vision when reading for the last two weeks",MODERATE
103,blurred vision when reading for the last two weeks. what should i do,MODERATE
103,blurred vision when reading for the last two weeks. please advise,MODERATE
103,"hi, blurred vision when reading for the last two weeks and i am worried",MODERATE
103,hello doctor blurred vision when reading for the last two weeks,MODERATE
103,i am experiencing blurred vision when reading for the last two weeks,MODERATE
104,constipation for eight days with bloating,MODERATE
104,i have constipation for eight days with bloating,MODERATE
104,"doctor, constipation for eight days with bloating",MODERATE
104,constipation for eight days with bloating. what should i do,MODERATE
104,constipation for eight days with bloating. please advise,MODERATE
104,"hi, constipation for eight days with bloating and i am worried",MODERATE
104,hello doctor constipation for eight days with bloating,MODERATE
104,i am experiencing constipation for eight days with bloating,MODERATE
105,mild fever coming and going for five days,MODERATE
105,i have mild fever coming and going for five days,MODERATE
105,"doctor, mild fever coming and going for five days",MODERATE
105,mild fever coming and going for five days. what should i do,MODERATE
105,mild fever coming and going for five days. please advise,MODERATE
105,"hi, mild fever coming and going for five days and i am worried",MODERATE
105,hello doctor mild fever coming and going for five days,MODERATE
105,i am experiencing mild fever coming and going for five days,MODERATE
106,dandruff with an itchy scalp for two months,MODERATE
106,i have dandruff with an itchy scalp for two months,MODERATE
106,"doctor, dandruff with an itchy scalp for two months",MODERATE
106,dandruff with an itchy scalp for two months. what should i do,MODERATE
106,dandruff with an itchy scalp for two months. please advise,MODERATE
106,"hi, dandruff with an itchy scalp for two months and i am worried",MODERATE
106,hello doctor dandruff with an itchy scalp for two months,MODERATE
106,i am experiencing dandruff with an itchy scalp for two months,MODERATE
107,numbness and tingling in my fingers for three weeks,MODERATE
107,i have numbness and tingling in my fingers for three weeks,MODERATE
107,"doctor, numbness and tingling in my fingers for three weeks",MODERATE
107,numbness and tingling in my fingers for three weeks. what should i do,MODERATE
107,numbness and tingling in my fingers for three weeks. please advise,MODERATE
107,"hi, numbness and tingling in my fingers for three weeks and i am worried",MODERATE
107,hello doctor numbness and tingling in my fingers for three weeks,MODERATE
107,i am experiencing numbness and tingling in my fingers for three weeks,MODERATE
108,"cough with white phlegm for eight days, no fever now",MODERATE
108,"i have cough with white phlegm for eight days, no fever now",MODERATE
108,"doctor, cough with white phlegm for eight days, no fever now",MODERATE
108,"cough with white phlegm for eight days, no fever now. what should i do",MODERATE
108,"cough with white phlegm for eight days, no fever now. please advise",MODERATE
108,"hi, cough with white phlegm for eight days, no fever now and i am worried",MODERATE
108,"hello doctor cough with white phlegm for eight days, no fever now",MODERATE
108,"i am experiencing cough with white phlegm for eight days, no fever now",MODERATE
109,ankle pain and mild swelling for six days after twisting it,MODERATE
109,i have ankle pain and mild swelling for six days after twisting it,MODERATE
109,"doctor, ankle pain and mild swelling for six days after twisting it",MODERATE
109,ankle pain and mild swelling for six days after twisting it. what should i do,MODERATE
109,ankle pain and mild swelling for six days after twisting it. please advise,MODERATE
109,"hi, ankle pain and mild swelling for six days after twisting it and i am worried",MODERATE
109,hello doctor ankle pain and mild swelling for six days after twisting it,MODERATE
109,i am experiencing ankle pain and mild swelling for six days after twisting it,MODERATE
110,white patches in my mouth for two weeks,MODERATE
110,i have white patches in my mouth for two weeks,MODERATE
110,"doctor, white patches in my mouth for two weeks",MODERATE
110,white patches in my mouth for two weeks. what should i do,MODERATE
110,white patches in my mouth for two weeks. please advise,MODERATE
110,"hi, white patches in my mouth for two weeks and i am worried",MODERATE
110,hello doctor white patches in my mouth for two weeks,MODERATE
110,i am experiencing white patches in my mouth for two weeks,MODERATE
111,frequent urination at night for the last three weeks,MODERATE
111,i have frequent urination at night for the last three weeks,MODERATE
111,"doctor, frequent urination at night for the last three weeks",MODERATE
111,frequent urination at night for the last three weeks. what should i do,MODERATE
111,frequent urination at night for the last three weeks. please advise,MODERATE
111,"hi, frequent urination at night for the last three weeks and i am worried",MODERATE
111,hello doctor frequent urination at night for the last three weeks,MODERATE
111,i am experiencing frequent urination at night for the last three weeks,MODERATE
112,itchy scaly patches on my elbows for a month,MODERATE
112,i have itchy scaly patches on my elbows for a month,MODERATE
112,"doctor, itchy scaly patches on my elbows for a month",MODERATE
112,itchy scaly patches on my elbows for a month. what should i do,MODERATE
112,itchy scaly patches on my elbows for a month. please advise,MODERATE
112,"hi, itchy scaly patches on my elbows for a month and i am worried",MODERATE
112,hello doctor itchy scaly patches on my elbows for a month,MODERATE
112,i am experiencing itchy scaly patches on my elbows for a month,MODERATE
113,shoulder pain that limits lifting my arm for two weeks,MODERATE
113,i have shoulder pain that limits lifting my arm for two weeks,MODERATE
113,"doctor, shoulder pain that limits lifting my arm for two weeks",MODERATE
113,shoulder pain that limits lifting my arm for two weeks. what should i do,MODERATE
113,shoulder pain that limits lifting my arm for two weeks. please advise,MODERATE
113,"hi, shoulder pain that limits lifting my arm for two weeks and i am worried",MODERATE
113,hello doctor shoulder pain that limits lifting my arm for two weeks,MODERATE
113,i am experiencing shoulder pain that limits lifting my arm for two weeks,MODERATE
114,stomach bloating and gas almost daily for three weeks,MODERATE
114,i have stomach bloating and gas almost daily for three weeks,MODERATE
114,"doctor, stomach bloating and gas almost daily for three weeks",MODERATE
114,stomach bloating and gas almost daily for three weeks. what should i do,MODERATE
114,stomach bloating and gas almost daily for three weeks. please advise,MODERATE
114,"hi, stomach bloating and gas almost daily for three weeks and i am worried",MODERATE
114,hello doctor stomach bloating and gas almost daily for three weeks,MODERATE
114,i am experiencing stomach bloating and gas almost daily for three weeks,MODERATE
115,low mood and loss of interest for the past month,MODERATE
115,i have low mood and loss of interest for the past month,MODERATE
115,"doctor, low mood and loss of interest for the past month",MODERATE
115,low mood and loss of interest for the past month. what should i do,MODERATE
115,low mood and loss of interest for the past month. please advise,MODERATE
115,"hi, low mood and loss of interest for the past month and i am worried",MODERATE
115,hello doctor low mood and loss of interest for the past month,MODERATE
115,i am experiencing low mood and loss of interest for the past month,MODERATE
116,ringing in both ears for two weeks,MODERATE
116,i have ringing in both ears for two weeks,MODERATE
116,"doctor, ringing in both ears for two weeks",MODERATE
116,ringing in both ears for two weeks. what should i do,MODERATE
116,ringing in both ears for two weeks. please advise,MODERATE
116,"hi, ringing in both ears for two weeks and i am worried",MODERATE
116,hello doctor ringing in both ears for two weeks,MODERATE
116,i am experiencing ringing in both ears for two weeks,MODERATE
117,heel pain when i walk in the morning for three weeks,MODERATE
